feature_1,feature_2,correlation,abs_correlation
KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),0.16215366352811214,0.16215366352811214
MINOR PULSES PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),0.16208344492187124,0.16208344492187124
SORGHUM PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.16199815786391028,0.16199815786391028
WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),-0.16184389347259398,0.16184389347259398
SAFFLOWER PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.16175127135437525,0.16175127135437525
SORGHUM PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.16168507257594794,0.16168507257594794
MAIZE AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.16161994927981937,0.16161994927981937
RABI SORGHUM YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.1615574737252084,0.1615574737252084
State Code,PIGEONPEA AREA (1000 ha),-0.16154807686173106,0.16154807686173106
State Code,KHARIF SORGHUM PRODUCTION (1000 tons),-0.1614249792307231,0.1614249792307231
WHEAT YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.1613977256187196,0.1613977256187196
WHEAT YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),-0.16133517851057624,0.16133517851057624
WHEAT PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),-0.1610277293892182,0.1610277293892182
PEARL MILLET PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.16098265631457523,0.16098265631457523
SUNFLOWER AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.16072578045053623,0.16072578045053623
Year,COTTON YIELD (Kg per ha),0.16065505591952411,0.16065505591952411
WHEAT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.16061188243599325,0.16061188243599325
MINOR PULSES AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),0.1601122468268376,0.1601122468268376
CASTOR YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.1599940795553148,0.1599940795553148
Dist Code,GROUNDNUT PRODUCTION (1000 tons),-0.15971949191782064,0.15971949191782064
WHEAT PRODUCTION (1000 tons),CHICKPEA PRODUCTION (1000 tons),0.15942568497212725,0.15942568497212725
Year,COTTON PRODUCTION (1000 tons),0.1592707141945156,0.1592707141945156
SESAMUM YIELD (Kg per ha),POTATOES AREA (1000 ha),0.15912996652442024,0.15912996652442024
BARLEY YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),0.15908048349032367,0.15908048349032367
SORGHUM YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.15900831460714504,0.15900831460714504
RICE AREA (1000 ha),MINOR PULSES AREA (1000 ha),0.15850856598796628,0.15850856598796628
KHARIF SORGHUM AREA (1000 ha),SORGHUM YIELD (Kg per ha),0.1580477582745755,0.1580477582745755
PIGEONPEA YIELD (Kg per ha),POTATOES AREA (1000 ha),0.15802174161195667,0.15802174161195667
RICE AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.15799977249619568,0.15799977249619568
SORGHUM PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.15791711718701282,0.15791711718701282
PIGEONPEA AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.15757397067390333,0.15757397067390333
WHEAT YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.15748811108104932,0.15748811108104932
BARLEY YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),0.1572016272369217,0.1572016272369217
KHARIF SORGHUM AREA (1000 ha),SESAMUM AREA (1000 ha),0.15718995209840356,0.15718995209840356
Dist Code,LINSEED PRODUCTION (1000 tons),-0.15681420116852948,0.15681420116852948
CHICKPEA YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.1568016686589891,0.1568016686589891
WHEAT YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),0.15679125381237238,0.15679125381237238
WHEAT PRODUCTION (1000 tons),BARLEY AREA (1000 ha),0.15667154860280286,0.15667154860280286
RICE PRODUCTION (1000 tons),PEARL MILLET PRODUCTION (1000 tons),-0.1565390892953867,0.1565390892953867
WHEAT AREA (1000 ha),GROUNDNUT AREA (1000 ha),-0.15619535974216178,0.15619535974216178
RABI SORGHUM PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),0.15578681516202364,0.15578681516202364
RABI SORGHUM PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),0.15577388401268535,0.15577388401268535
RABI SORGHUM AREA (1000 ha),SUGARCANE AREA (1000 ha),0.15563378996967472,0.15563378996967472
MINOR PULSES PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.15539854800665515,0.15539854800665515
PIGEONPEA AREA (1000 ha),LINSEED AREA (1000 ha),0.15533679424032995,0.15533679424032995
SAFFLOWER YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.15531680250707633,0.15531680250707633
FINGER MILLET YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.15525611146549756,0.15525611146549756
RICE YIELD (Kg per ha),SOYABEAN AREA (1000 ha),-0.15508044669839124,0.15508044669839124
KHARIF SORGHUM AREA (1000 ha),POTATOES AREA (1000 ha),-0.15478793557420437,0.15478793557420437
PEARL MILLET YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.15473903210677356,0.15473903210677356
Dist Code,PIGEONPEA PRODUCTION (1000 tons),-0.15472414674960738,0.15472414674960738
CASTOR AREA (1000 ha),COTTON YIELD (Kg per ha),0.15465454130540432,0.15465454130540432
KHARIF SORGHUM YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),0.1545840495376284,0.1545840495376284
RICE AREA (1000 ha),COTTON AREA (1000 ha),-0.1544844494996405,0.1544844494996405
RICE AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),0.15445517044193513,0.15445517044193513
SORGHUM YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.15444826714590787,0.15444826714590787
MINOR PULSES PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.1544440112656284,0.1544440112656284
OILSEEDS YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.15430796112055298,0.15430796112055298
CASTOR PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.1540104017135118,0.1540104017135118
RABI SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),0.15373022429019553,0.15373022429019553
Year,RAPESEED AND MUSTARD AREA (1000 ha),0.15371392313854895,0.15371392313854895
RABI SORGHUM YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),0.15368260000974263,0.15368260000974263
RICE AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),-0.1534373224379262,0.1534373224379262
CHICKPEA PRODUCTION (1000 tons),FRUITS AREA (1000 ha),-0.15332483849700093,0.15332483849700093
GROUNDNUT AREA (1000 ha),COTTON PRODUCTION (1000 tons),0.1532625973710335,0.1532625973710335
SESAMUM YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.15314988702294868,0.15314988702294868
SAFFLOWER PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),0.15298158016438496,0.15298158016438496
State Code,FINGER MILLET AREA (1000 ha),-0.15271323398121492,0.15271323398121492
RABI SORGHUM AREA (1000 ha),RABI SORGHUM YIELD (Kg per ha),0.15261380783948345,0.15261380783948345
Dist Code,RABI SORGHUM AREA (1000 ha),-0.15258756871578685,0.15258756871578685
RAPESEED AND MUSTARD PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.15198940840757175,0.15198940840757175
RICE YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),0.15184806976478823,0.15184806976478823
KHARIF SORGHUM PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),0.1518367292731244,0.1518367292731244
KHARIF SORGHUM AREA (1000 ha),VEGETABLES AREA (1000 ha),-0.15178508904291474,0.15178508904291474
PEARL MILLET YIELD (Kg per ha),COTTON AREA (1000 ha),0.15162744919175494,0.15162744919175494
WHEAT YIELD (Kg per ha),LINSEED AREA (1000 ha),-0.1515084236503622,0.1515084236503622
WHEAT AREA (1000 ha),CASTOR YIELD (Kg per ha),-0.15141143987045536,0.15141143987045536
KHARIF SORGHUM YIELD (Kg per ha),FINGER MILLET YIELD (Kg per ha),0.15139828627674118,0.15139828627674118
MAIZE YIELD (Kg per ha),BARLEY AREA (1000 ha),-0.15113497518637428,0.15113497518637428
RICE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),0.1510189798159506,0.1510189798159506
MINOR PULSES YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.15085944557057984,0.15085944557057984
CHICKPEA PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.1508490071242304,0.1508490071242304
Year,CASTOR YIELD (Kg per ha),0.1508383038552145,0.1508383038552145
RICE PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),-0.15068017787815316,0.15068017787815316
GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),0.15066875233059254,0.15066875233059254
BARLEY AREA (1000 ha),SESAMUM YIELD (Kg per ha),-0.15054977446875248,0.15054977446875248
Dist Code,COTTON PRODUCTION (1000 tons),-0.15046750230441938,0.15046750230441938
SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.15041202485394978,0.15041202485394978
RAPESEED AND MUSTARD PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),0.15008361467653134,0.15008361467653134
BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),0.14998499527339273,0.14998499527339273
KHARIF SORGHUM AREA (1000 ha),BARLEY YIELD (Kg per ha),-0.1499095819860972,0.1499095819860972
PEARL MILLET AREA (1000 ha),PIGEONPEA YIELD (Kg per ha),-0.14986411584029827,0.14986411584029827
FINGER MILLET YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.14938592794579564,0.14938592794579564
RABI SORGHUM YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),-0.14932717050436933,0.14932717050436933
COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),0.14924543251464292,0.14924543251464292
SORGHUM PRODUCTION (1000 tons),LINSEED AREA (1000 ha),0.149152513666437,0.149152513666437
BARLEY YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),-0.14914794375137008,0.14914794375137008
PEARL MILLET AREA (1000 ha),CHICKPEA AREA (1000 ha),0.14914619558161102,0.14914619558161102
PEARL MILLET PRODUCTION (1000 tons),ONION AREA (1000 ha),0.1488830010414635,0.1488830010414635
CHICKPEA YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),0.14873913161659227,0.14873913161659227
CHICKPEA AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),0.14860921871283705,0.14860921871283705
MAIZE YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),0.1485210398324215,0.1485210398324215
SORGHUM PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),0.14851405856639838,0.14851405856639838
FINGER MILLET PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.1484705614847521,0.1484705614847521
SORGHUM PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),0.14832570534397757,0.14832570534397757
KHARIF SORGHUM AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.14759226821347077,0.14759226821347077
KHARIF SORGHUM YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),0.1475822587639018,0.1475822587639018
SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.14758068029775603,0.14758068029775603
Dist Code,OILSEEDS YIELD (Kg per ha),-0.14753875340543576,0.14753875340543576
MAIZE PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.14724915474134045,0.14724915474134045
KHARIF SORGHUM YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),0.14720784458201952,0.14720784458201952
GROUNDNUT PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.14709640586662287,0.14709640586662287
RABI SORGHUM AREA (1000 ha),COTTON AREA (1000 ha),0.14688727612658073,0.14688727612658073
MAIZE AREA (1000 ha),LINSEED YIELD (Kg per ha),0.1467930730131565,0.1467930730131565
RICE YIELD (Kg per ha),POTATOES AREA (1000 ha),0.14674565895112804,0.14674565895112804
RAPESEED AND MUSTARD YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.14654338636695705,0.14654338636695705
WHEAT AREA (1000 ha),POTATOES AREA (1000 ha),0.14646672610125794,0.14646672610125794
RICE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),0.1461320385637663,0.1461320385637663
SESAMUM YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.14607041465807608,0.14607041465807608
WHEAT AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),0.1460270622232418,0.1460270622232418
GROUNDNUT AREA (1000 ha),COTTON AREA (1000 ha),0.14601587841993438,0.14601587841993438
FINGER MILLET PRODUCTION (1000 tons),FRUITS AREA (1000 ha),0.14597532364338853,0.14597532364338853
SORGHUM YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.14589942450739193,0.14589942450739193
Year,POTATOES AREA (1000 ha),0.1458511836795379,0.1458511836795379
CHICKPEA PRODUCTION (1000 tons),COTTON AREA (1000 ha),0.14570262810644136,0.14570262810644136
RICE AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),-0.1456217983159234,0.1456217983159234
State Code,MINOR PULSES AREA (1000 ha),-0.1452787788350134,0.1452787788350134
SAFFLOWER PRODUCTION (1000 tons),ONION AREA (1000 ha),0.14525455516515023,0.14525455516515023
SESAMUM PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),0.1451710884357765,0.1451710884357765
RICE PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),-0.14508428090416084,0.14508428090416084
RICE PRODUCTION (1000 tons),BARLEY AREA (1000 ha),-0.14498934077637712,0.14498934077637712
RAPESEED AND MUSTARD AREA (1000 ha),LINSEED YIELD (Kg per ha),0.14432552423623565,0.14432552423623565
RICE PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),0.14403184884667852,0.14403184884667852
MAIZE PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.14394129071815434,0.14394129071815434
PEARL MILLET PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.14377667938480962,0.14377667938480962
BARLEY YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),-0.14366193090942994,0.14366193090942994
FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),-0.1433182902164459,0.1433182902164459
RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),-0.14331607804338806,0.14331607804338806
RABI SORGHUM YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),0.14328314776401402,0.14328314776401402
SORGHUM YIELD (Kg per ha),FINGER MILLET YIELD (Kg per ha),0.14322880212650432,0.14322880212650432
WHEAT AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),-0.14271446680585503,0.14271446680585503
MAIZE PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),0.1426429428918756,0.1426429428918756
SUNFLOWER AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.14249145585666512,0.14249145585666512
WHEAT YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),0.14239833278353745,0.14239833278353745
RABI SORGHUM PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),0.14233472939555075,0.14233472939555075
BARLEY AREA (1000 ha),FRUITS AREA (1000 ha),-0.14230913869310557,0.14230913869310557
SESAMUM AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.14217686499229884,0.14217686499229884
CASTOR YIELD (Kg per ha),ONION AREA (1000 ha),0.14217338479372768,0.14217338479372768
Year,WHEAT AREA (1000 ha),0.14204224021292136,0.14204224021292136
RICE AREA (1000 ha),LINSEED AREA (1000 ha),0.14199360287803298,0.14199360287803298
RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),-0.14186546021056615,0.14186546021056615
WHEAT PRODUCTION (1000 tons),COTTON AREA (1000 ha),0.14177286744187736,0.14177286744187736
State Code,FINGER MILLET PRODUCTION (1000 tons),-0.14174120452061761,0.14174120452061761
GROUNDNUT YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.14165540010465272,0.14165540010465272
RABI SORGHUM YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),0.14163208844002823,0.14163208844002823
MAIZE YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),0.14148483627460426,0.14148483627460426
KHARIF SORGHUM PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.1414823401836138,0.1414823401836138
WHEAT YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.14129369341078724,0.14129369341078724
KHARIF SORGHUM YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.1412861435285528,0.1412861435285528
Year,KHARIF SORGHUM YIELD (Kg per ha),0.1412846905377933,0.1412846905377933
State Code,PIGEONPEA PRODUCTION (1000 tons),-0.14119460962145525,0.14119460962145525
PIGEONPEA AREA (1000 ha),LINSEED PRODUCTION (1000 tons),0.14117465011792288,0.14117465011792288
SESAMUM YIELD (Kg per ha),FRUITS AREA (1000 ha),0.14108500856628922,0.14108500856628922
RABI SORGHUM YIELD (Kg per ha),LINSEED YIELD (Kg per ha),-0.1409141506111518,0.1409141506111518
PEARL MILLET PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),0.1407166753650966,0.1407166753650966
RABI SORGHUM PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),0.14040026822835505,0.14040026822835505
State Code,SOYABEAN AREA (1000 ha),-0.14036638097291315,0.14036638097291315
PEARL MILLET AREA (1000 ha),SAFFLOWER AREA (1000 ha),0.14031839733207693,0.14031839733207693
KHARIF SORGHUM PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),0.14002756848082373,0.14002756848082373
PEARL MILLET PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),0.13998472122438463,0.13998472122438463
WHEAT PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),-0.13971112557220003,0.13971112557220003
SORGHUM YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.1393178454751361,0.1393178454751361
PEARL MILLET AREA (1000 ha),COTTON YIELD (Kg per ha),0.1392834897943715,0.1392834897943715
BARLEY AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),-0.1390555676755825,0.1390555676755825
WHEAT PRODUCTION (1000 tons),SORGHUM PRODUCTION (1000 tons),-0.1388401712240879,0.1388401712240879
PEARL MILLET YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),0.1385771889553528,0.1385771889553528
PIGEONPEA AREA (1000 ha),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.13848247890141627,0.13848247890141627
RICE PRODUCTION (1000 tons),WHEAT AREA (1000 ha),0.1384333508740328,0.1384333508740328
MAIZE YIELD (Kg per ha),VEGETABLES AREA (1000 ha),0.13820821731509905,0.13820821731509905
LINSEED YIELD (Kg per ha),FRUITS AREA (1000 ha),-0.13808976765080924,0.13808976765080924
State Code,SESAMUM YIELD (Kg per ha),-0.13789986256976686,0.13789986256976686
Year,LINSEED AREA (1000 ha),-0.13788741575732838,0.13788741575732838
WHEAT PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),-0.13780981789679347,0.13780981789679347
GROUNDNUT AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.13780127899190445,0.13780127899190445
RABI SORGHUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.13740612920153325,0.13740612920153325
KHARIF SORGHUM YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.13730706495624476,0.13730706495624476
Year,PIGEONPEA YIELD (Kg per ha),0.13703525214121592,0.13703525214121592
PEARL MILLET AREA (1000 ha),CASTOR AREA (1000 ha),0.13670880482251355,0.13670880482251355
RICE AREA (1000 ha),BARLEY YIELD (Kg per ha),-0.13662556843916954,0.13662556843916954
RICE AREA (1000 ha),SOYABEAN YIELD (Kg per ha),-0.13642201890668745,0.13642201890668745
CHICKPEA YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),0.13632784945693155,0.13632784945693155
SAFFLOWER YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.13631331844836533,0.13631331844836533
WHEAT AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.13622816963000262,0.13622816963000262
FINGER MILLET PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),0.13615702373495933,0.13615702373495933
FINGER MILLET AREA (1000 ha),FRUITS AREA (1000 ha),0.1361274847660535,0.1361274847660535
COTTON YIELD (Kg per ha),ONION AREA (1000 ha),0.13599302298440288,0.13599302298440288
PEARL MILLET AREA (1000 ha),BARLEY AREA (1000 ha),0.13590451067594642,0.13590451067594642
GROUNDNUT YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.13577797323868931,0.13577797323868931
SESAMUM YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),0.13574344916139006,0.13574344916139006
Year,SORGHUM AREA (1000 ha),-0.1356458971954728,0.1356458971954728
WHEAT PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),-0.13497735804202438,0.13497735804202438
MINOR PULSES AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.1346651400946161,0.1346651400946161
KHARIF SORGHUM YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),0.1346636183612484,0.1346636183612484
LINSEED AREA (1000 ha),LINSEED YIELD (Kg per ha),0.13459437634588947,0.13459437634588947
PIGEONPEA PRODUCTION (1000 tons),MINOR PULSES PRODUCTION (1000 tons),0.13436742963843554,0.13436742963843554
OILSEEDS AREA (1000 ha),POTATOES AREA (1000 ha),-0.13421947509334728,0.13421947509334728
KHARIF SORGHUM YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.1340945757435227,0.1340945757435227
State Code,WHEAT AREA (1000 ha),-0.13408580527125874,0.13408580527125874
PEARL MILLET AREA (1000 ha),CASTOR YIELD (Kg per ha),0.13407380445956396,0.13407380445956396
RAPESEED AND MUSTARD AREA (1000 ha),CASTOR PRODUCTION (1000 tons),0.13391382840757077,0.13391382840757077
MAIZE PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),0.13379405658730686,0.13379405658730686
WHEAT AREA (1000 ha),MINOR PULSES YIELD (Kg per ha),0.13371269249291554,0.13371269249291554
RICE PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),-0.13368562188576005,0.13368562188576005
WHEAT PRODUCTION (1000 tons),POTATOES AREA (1000 ha),0.13363134261899187,0.13363134261899187
KHARIF SORGHUM AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.1336024157504067,0.1336024157504067
SAFFLOWER AREA (1000 ha),ONION AREA (1000 ha),0.13344833915333437,0.13344833915333437
OILSEEDS PRODUCTION (1000 tons),ONION AREA (1000 ha),0.13330837948762414,0.13330837948762414
BARLEY AREA (1000 ha),FODDER AREA (1000 ha),0.1332528936116447,0.1332528936116447
WHEAT PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),-0.13320188402654862,0.13320188402654862
SESAMUM AREA (1000 ha),COTTON YIELD (Kg per ha),0.13316842605925627,0.13316842605925627
KHARIF SORGHUM YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),0.13315342023386462,0.13315342023386462
RABI SORGHUM PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),0.13307642586863774,0.13307642586863774
CHICKPEA YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.13290897251378433,0.13290897251378433
